Nx, Ny, Nz, Sx, Sy, Sz, Roll, Pitch, Yaw, SunFluxX, SunFluxY, SunFluxZ
-0.00000000, -0.00000000, -0.00000000, 52.16642097, 328.00000000, 19.14848619, 0.00000000, 10.10000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.19976191, 328.00000000, 19.05740949, 0.00000000, 10.20000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.23294384, 328.00000000, 18.96627474, 0.00000000, 10.30000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.26596667, 328.00000000, 18.87508221, 0.00000000, 10.40000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.29883028, 328.00000000, 18.78383219, 0.00000000, 10.50000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.33153458, 328.00000000, 18.69252495, 0.00000000, 10.60000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.36407946, 328.00000000, 18.60116076, 0.00000000, 10.70000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.39646484, 328.00000000, 18.50973992, 0.00000000, 10.80000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.42869061, 328.00000000, 18.41826269, 0.00000000, 10.90000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.46075668, 328.00000000, 18.32672936, 0.00000000, 11.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.49266293, 328.00000000, 18.23514020, 0.00000000, 11.10000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.52440929, 328.00000000, 18.14349549, 0.00000000, 11.20000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.55599565, 328.00000000, 18.05179552, 0.00000000, 11.30000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.58742191, 328.00000000, 17.96004055, 0.00000000, 11.40000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.61868799, 328.00000000, 17.86823088, 0.00000000, 11.50000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.64979377, 328.00000000, 17.77636677, 0.00000000, 11.60000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.68073918, 328.00000000, 17.68444852, 0.00000000, 11.70000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.71152411, 328.00000000, 17.59247640, 0.00000000, 11.80000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.74214848, 328.00000000, 17.50045068, 0.00000000, 11.90000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.77261218, 328.00000000, 17.40837166, 0.00000000, 12.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.80291513, 328.00000000, 17.31623961, 0.00000000, 12.10000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.83305723, 328.00000000, 17.22405481, 0.00000000, 12.20000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.86303839, 328.00000000, 17.13181754, 0.00000000, 12.30000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.89285852, 328.00000000, 17.03952809, 0.00000000, 12.40000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.92251753, 328.00000000, 16.94718673, 0.00000000, 12.50000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.95201533, 328.00000000, 16.85479375, 0.00000000, 12.60000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 52.98135183, 328.00000000, 16.76234942, 0.00000000, 12.70000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.01052694, 328.00000000, 16.66985403, 0.00000000, 12.80000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.03954057, 328.00000000, 16.57730787, 0.00000000, 12.90000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.06839263, 328.00000000, 16.48471121, 0.00000000, 13.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.09708304, 328.00000000, 16.39206433, 0.00000000, 13.10000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.12561170, 328.00000000, 16.29936752, 0.00000000, 13.20000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.15397853, 328.00000000, 16.20662105, 0.00000000, 13.30000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.18218345, 328.00000000, 16.11382522, 0.00000000, 13.40000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.21022637, 328.00000000, 16.02098031, 0.00000000, 13.50000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
