Nx,Ny,Nz,Sx,Sy,Sz,Roll,Pitch,Yaw,SunFluxX,SunFluxY,SunFluxZ,Octant
-0,-0,-0,67.70127872,6.36685632,48,0,0,22.7,15,8,12,000
-0,-0,-0,67.71228786,6.24868566,48,0,0,22.8,15,8,12,000
-0,-0,-0,67.72309074,6.13049597,48,0,0,22.9,15,8,12,000
-0,-0,-0,67.73368732,6.0122876,48,0,0,23,15,8,12,000
-0,-0,-0,67.74407757,5.89406092,48,0,0,23.1,15,8,12,000
-0,-0,-0,67.75426146,5.77581628,48,0,0,23.2,15,8,12,000
-0,-0,-0,67.76423896,5.65755405,48,0,0,23.3,15,8,12,000
-0,-0,-0,67.77401004,5.53927458,48,0,0,23.4,15,8,12,000
-0,-0,-0,67.78357467,5.42097824,48,0,0,23.5,15,8,12,000
-0,-0,-0,67.79293282,5.30266539,48,0,0,23.6,15,8,12,000
-0,-0,-0,67.80208445,5.18433639,48,0,0,23.7,15,8,12,000
-0,-0,-0,67.81102955,5.06599159,48,0,0,23.8,15,8,12,000
-0,-0,-0,67.81976809,4.94763136,48,0,0,23.9,15,8,12,000
-0,-0,-0,67.82830004,4.82925606,48,0,0,24,15,8,12,000
-0,-0,-0,67.83662537,4.71086605,48,0,0,24.1,15,8,12,000
-0,-0,-0,67.84474405,4.59246169,48,0,0,24.2,15,8,12,000
-0,-0,-0,67.85265607,4.47404334,48,0,0,24.3,15,8,12,000
-0,-0,-0,67.8603614,4.35561136,48,0,0,24.4,15,8,12,000
-0,-0,-0,67.86786002,4.23716611,48,0,0,24.5,15,8,12,000
-0,-0,-0,67.8751519,4.11870795,48,0,0,24.6,15,8,12,000
-0,-0,-0,67.88223701,4.00023725,48,0,0,24.7,15,8,12,000
-0,-0,-0,67.88911535,3.88175437,48,0,0,24.8,15,8,12,000
-0,-0,-0,67.89578689,3.76325966,48,0,0,24.9,15,8,12,000
-0,-0,-0,67.9022516,3.64475348,48,0,0,25,15,8,12,000
-0,-0,-0,67.90850947,3.5262362,48,0,0,25.1,15,8,12,000
-0,-0,-0,67.91456048,3.40770819,48,0,0,25.2,15,8,12,000
-0,-0,-0,67.92040461,3.28916979,48,0,0,25.3,15,8,12,000
-0,-0,-0,67.92604184,3.17062137,48,0,0,25.4,15,8,12,000
-0,-0,-0,67.93147216,3.05206329,48,0,0,25.5,15,8,12,000
-0,-0,-0,67.93669555,2.93349592,48,0,0,25.6,15,8,12,000
-0,-0,-0,67.94171199,2.81491961,48,0,0,25.7,15,8,12,000
-0,-0,-0,67.94652146,2.69633472,48,0,0,25.8,15,8,12,000
-0,-0,-0,67.95112397,2.57774162,48,0,0,25.9,15,8,12,000
-0,-0,-0,67.95551948,2.45914067,48,0,0,26,15,8,12,000
-0,-0,-0,67.95970798,2.34053223,48,0,0,26.1,15,8,12,000
-0,-0,-0,67.96368947,2.22191666,48,0,0,26.2,15,8,12,000
-0,-0,-0,67.96746393,2.10329432,48,0,0,26.3,15,8,12,000
-0,-0,-0,67.97103135,1.98466558,48,0,0,26.4,15,8,12,000
-0,-0,-0,67.97439172,1.86603078,48,0,0,26.5,15,8,12,000
-0,-0,-0,67.97754502,1.74739031,48,0,0,26.6,15,8,12,000
-0,-0,-0,67.98049126,1.62874451,48,0,0,26.7,15,8,12,000
-0,-0,-0,67.98323041,1.51009375,48,0,0,26.8,15,8,12,000
-0,-0,-0,67.98576247,1.39143839,48,0,0,26.9,15,8,12,000
-0,-0,-0,67.98808744,1.27277879,48,0,0,27,15,8,12,000
-0,-0,-0,67.99020531,1.15411531,48,0,0,27.1,15,8,12,000
-0,-0,-0,67.99211606,1.03544832,48,0,0,27.2,15,8,12,000
-0,-0,-0,67.9938197,0.91677818,48,0,0,27.3,15,8,12,000
-0,-0,-0,67.99531622,0.79810524,48,0,0,27.4,15,8,12,000
-0,-0,-0,67.99660561,0.67942987,48,0,0,27.5,15,8,12,000
-0,-0,-0,67.99768788,0.56075243,48,0,0,27.6,15,8,12,000
-0,-0,-0,67.99856301,0.44207328,48,0,0,27.7,15,8,12,000
-0,-0,-0,67.999231,0.32339279,48,0,0,27.8,15,8,12,000
-0,-0,-0,67.99969186,0.20471131,48,0,0,27.9,15,8,12,000
-0,-0,-0,67.99994558,0.0860292,48,0,0,28,15,8,12,000
-0,0.03265316,-0,67.99999216,-0,48,0,0,28.1,15,8,12,010
-0,0.15133543,-0,67.9998316,-0,48,0,0,28.2,15,8,12,010
-0,0.27001723,-0,67.9994639,-0,48,0,0,28.3,15,8,12,010
-0,0.38869821,-0,67.99888906,-0,48,0,0,28.4,15,8,12,010
-0,0.50737801,-0,67.99810709,-0,48,0,0,28.5,15,8,12,010
-0,0.62605626,-0,67.99711798,-0,48,0,0,28.6,15,8,12,010
-0,0.74473261,-0,67.99592174,-0,48,0,0,28.7,15,8,12,010
-0,0.86340668,-0,67.99451837,-0,48,0,0,28.8,15,8,12,010
-0,0.98207813,-0,67.99290788,-0,48,0,0,28.9,15,8,12,010
-0,1.10074659,-0,67.99109028,-0,48,0,0,29,15,8,12,010
-0,1.21941169,-0,67.98906556,-0,48,0,0,29.1,15,8,12,010
-0,1.33807308,-0,67.98683373,-0,48,0,0,29.2,15,8,12,010
-0,1.45673039,-0,67.9843948,-0,48,0,0,29.3,15,8,12,010
-0,1.57538326,-0,67.98174878,-0,48,0,0,29.4,15,8,12,010
-0,1.69403134,-0,67.97889568,-0,48,0,0,29.5,15,8,12,010
-0,1.81267425,-0,67.9758355,-0,48,0,0,29.6,15,8,12,010
-0,1.93131164,-0,67.97256826,-0,48,0,0,29.7,15,8,12,010
-0,2.04994315,-0,67.96909396,-0,48,0,0,29.8,15,8,12,010
-0,2.16856842,-0,67.96541261,-0,48,0,0,29.9,15,8,12,010
-0,2.28718708,-0,67.96152423,-0,48,0,0,30,15,8,12,010
-0,2.40579877,-0,67.95742882,-0,48,0,0,30.1,15,8,12,010
-0,2.52440314,-0,67.95312641,-0,48,0,0,30.2,15,8,12,010
-0,2.64299981,-0,67.948617,-0,48,0,0,30.3,15,8,12,010
-0,2.76158843,-0,67.9439006,-0,48,0,0,30.4,15,8,12,010
-0,2.88016864,-0,67.93897724,-0,48,0,0,30.5,15,8,12,010
-0,2.99874008,-0,67.93384692,-0,48,0,0,30.6,15,8,12,010
-0,3.11730238,-0,67.92850967,-0,48,0,0,30.7,15,8,12,010
-0,3.23585519,-0,67.92296549,-0,48,0,0,30.8,15,8,12,010
-0,3.35439814,-0,67.91721441,-0,48,0,0,30.9,15,8,12,010
-0,3.47293087,-0,67.91125644,-0,48,0,0,31,15,8,12,010
-0,3.59145302,-0,67.9050916,-0,48,0,0,31.1,15,8,12,010
-0,3.70996424,-0,67.89871991,-0,48,0,0,31.2,15,8,12,010
