Nx, Ny, Nz, Sx, Sy, Sz, Roll, Pitch, Yaw, SunFluxX, SunFluxY, SunFluxZ
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 319.02254206, 81.19493614, 9.40000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 318.88034434, 81.75161157, 9.50000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 318.73717525, 82.30803796, 9.60000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 318.59303523, 82.86421363, 9.70000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 318.44792473, 83.42013688, 9.80000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 318.30184417, 83.97580602, 9.90000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 318.15479401, 84.53121936, 10.00000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 318.00677470, 85.08637520, 10.10000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 317.85778668, 85.64127185, 10.20000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 317.70783042, 86.19590762, 10.30000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 317.55690636, 86.75028082, 10.40000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 317.40501497, 87.30438977, 10.50000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 317.25215670, 87.85823278, 10.60000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 317.09833204, 88.41180815, 10.70000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 316.94354143, 88.96511420, 10.80000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 316.78778536, 89.51814926, 10.90000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 316.63106430, 90.07091162, 11.00000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 316.47337873, 90.62339961, 11.10000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 316.31472912, 91.17561155, 11.20000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 316.15511596, 91.72754575, 11.30000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 315.99453975, 92.27920053, 11.40000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 315.83300095, 92.83057422, 11.50000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 315.67050008, 93.38166512, 11.60000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 315.50703761, 93.93247157, 11.70000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 315.34261406, 94.48299189, 11.80000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 315.17722992, 95.03322439, 11.90000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 315.01088570, 95.58316741, 12.00000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 314.84358190, 96.13281926, 12.10000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 314.67531903, 96.68217828, 12.20000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 314.50609760, 97.23124278, 12.30000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 314.33591813, 97.78001110, 12.40000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 314.16478115, 98.32848157, 12.50000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 313.99268716, 98.87665251, 12.60000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 313.81963669, 99.42452226, 12.70000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 313.64563028, 99.97208914, 12.80000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 313.47066845, 100.51935149, 12.90000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 313.29475173, 101.06630764, 13.00000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 313.11788066, 101.61295592, 13.10000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 312.94005578, 102.15929468, 13.20000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 312.76127763, 102.70532224, 13.30000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 312.58154675, 103.25103694, 13.40000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 312.40086370, 103.79643712, 13.50000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 312.21922902, 104.34152111, 13.60000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 312.03664327, 104.88628727, 13.70000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 311.85310700, 105.43073392, 13.80000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 311.66862077, 105.97485942, 13.90000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 311.48318514, 106.51866209, 14.00000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 311.29680068, 107.06214029, 14.10000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 311.10946796, 107.60529237, 14.20000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 310.92118755, 108.14811665, 14.30000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 310.73196001, 108.69061150, 14.40000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 310.54178593, 109.23277526, 14.50000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 310.35066589, 109.77460628, 14.60000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 310.15860046, 110.31610290, 14.70000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 309.96559024, 110.85726348, 14.80000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 309.77163581, 111.39808638, 14.90000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 309.57673776, 111.93856993, 15.00000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 309.38089669, 112.47871250, 15.10000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 309.18411318, 113.01851244, 15.20000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 308.98638786, 113.55796811, 15.30000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 48.00000000, 308.78772130, 114.09707785, 15.40000000, 0.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
